ID,hora_reg_norm,dia_reg,medio_contacto_grupo,tipo_mail_rango,ingreso_propio_norm,edad_norm,sexo,nivel_estudios,Estado,destino,act_eco,ing_cuota_pf_rv,cuota_mensual_fijos,cuota_mensual_revolventes,hist_suf_pf_norm,hist_suf_rv_norm,bc_score_norm,icc_norm,monto_prom_norm,porc_deuda_12m_norm,porc_fijos_norm,porc_saldo_fijos_norm,pagos_suf_limite_norm,pagos_suf_limite_RV_norm,creditos_general_norm,creditos_general_ab_norm,creditos_recientes_norm,Saldo_Vencido_act_norm,Saldo_Actual_PF_norm,Saldo_Actual_RV_norm,porc_deuda_rev_norm,pagos_suf_limite_PF_norm,porc_mop_1_norm,ind_mop_4_9_norm,mop_max_act_norm,BANCO_HIP,BANCO_RV,BANCO_PF,AUTO,TIENDA_COMERCIAL,FINANCIERA,MICROFINANCIERA,COMUNICACIONES,con_2m_norm,BURO_DE_CREDITO_C,BANCO_C,SIC_C,FINANCIERA_C,CONSUMIDOR_FINAL_C,MICROFINANCIERA_C,TIENDA_COMERCIAL_C,BANCOS_C
920842,0.826087,3,Campana GL,gma,0.1071429,0.004038364,Hombre,Licenciatura,Estado de México,2,Comerciante,1.0,10419,5604,0.128,0.252,0.74613,0.625,0.3673333,0.4008514,0.1818182,0.6258959,0.35,0.27,0.2,0.35,0.7777778,0.0,0.898416,0.8949867,0.5829266,0.1,0.869281,0.0,0.1111111,0.0,0.6363636,0.1818182,0.0,0.09090909,0.0,0.0,0.09090909,0.1333333,0.36,0.48,0.0,0.04,0.0,0.0,0.0,0.0
15957,0.739130434782609,5,Otro_medio,yah,0.405142857142857,0.0121150933871782,Hombre,Licenciatura,Zacatecas,6,Empleado,0.618742505995204,8985,7528,0.136,0.64,0.730650154798762,0.75,0.201375,0.197423401558792,0.384615384615385,0.417767379440378,0.878,0.64,0.26,0.35,0.636363636363636,0.0,0.654964,1.0,0.618584478599116,0.2975,0.913644214162349,0.1,0.111111111111111,0.0769230769230769,0.461538461538462,0.307692307692308,0.0,0.153846153846154,0.0,0.0,0.0,0.666666666666667,0.266666666666667,0.2,0.166666666666667,0.0333333333333333,0.2,0.0,0.0333333333333333,0.0666666666666667
793504,0.5217391,4,El Mejor Trato,gma,0.009285714,0.01413428,Mujer,Licenciatura,Queretaro de Arteaga,6,Empleado,0.8429204,3810,0,0.388,0.62,0.8173375,0.875,0.053,0.2496869,0.625,0.8399304,1.0,1.0,0.32,0.2,1.0,0.0,0.220176,0.06993333,0.9896226,0.7775,0.8701299,0.0,0.1111111,0.0,0.3125,0.3125,0.0,0.0625,0.1875,0.0625,0.0,0.0,0.2857143,0.1428571,0.1428571,0.0,0.1428571,0.0,0.0,0.0
1205651,0.4347826,5,SOLCREDITO,out,0.1785714,0.00454316,Hombre,Licenciatura,CDMX,6,Empleado,0.1565714,0,2192,0.0,0.104,0.5975232,0.75,0.0885,0.2496869,0.0,0.0,0.072,0.072,0.08,0.15,0.75,0.0,0.0,0.22466,0.7606998,0.0,0.9074074,0.0,0.1111111,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.06666667,0.3571429,0.3571429,0.0,0.0,0.0,0.0,0.2142857,0.0
196685,0.956521739130435,3,Campana GL,gma,0.123839285714286,0.00757193336698637,Hombre,Bachillerato,Estado de México,6,Empleado,0.141197988111568,528,1016,0.132,0.224,0.634674922600619,0.625,0.1342,1.0,0.428571428571429,0.476326782168048,0.146,0.096,0.24,0.25,0.416666666666667,0.0,0.139116,0.254906666666667,0.386456438245401,0.0625,0.528985507246377,0.0,0.111111111111111,0.0,0.285714285714286,0.0714285714285714,0.0,0.357142857142857,0.142857142857143,0.0,0.0714285714285714,0.2,0.236842105263158,0.342105263157895,0.131578947368421,0.105263157894737,0.0789473684210526,0.0263157894736842,0.0526315789473684,0.0
406922,0.521739130434783,1,Otro_medio,gma,0.464285714285714,0.00353356890459364,Hombre,Secundaria,Baja California,5,Empleado,0.0294666666666667,884,0,0.004,0.228,0.752321981424149,0.875,0.047,1.0,0.5,1.0,0.002,0.0,0.02,0.05,1.0,0.0,0.03588,0.0,0.0,0.0025,1.0,0.0,0.111111111111111,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.25,0.0833333333333333,0.25,0.0833333333333333,0.0,0.0,0.0,0.0
1488134,0.6956522,7,Otro_medio,yah,0.0,0.01312468,Mujer,Licenciatura,Tamaulipas,1,Comerciante,0.38275,1531,0,0.024,0.692,0.7647059,0.75,0.061025,1.0,0.5,1.0,0.012,0.0,0.02,0.05,1.0,0.0,0.06734,0.0,0.0,0.015,1.0,0.0,0.1111111,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.06666667,0.3333333,0.2222222,0.1111111,0.1111111,0.1111111,0.0,0.0,0.0
1689571,0.826087,3,Otro_medio,gma,0.0973125,0.002019182,Hombre,Licenciatura,Estado de México,6,Empleado,0.1262501,1193,0,0.072,0.108,0.7182663,0.5,0.0547,0.2496869,0.25,0.3835306,0.118,0.09,0.14,0.2,0.5714286,0.0,0.056132,0.1503733,0.7791634,0.035,0.8863636,0.0,0.1111111,0.0,0.625,0.25,0.0,0.0,0.0,0.0,0.125,0.06666667,0.4347826,0.3478261,0.0,0.04347826,0.0,0.0,0.0,0.0
792035,0.7391304,3,Otro_medio,gma,0.2946429,0.01867744,Mujer,Bachillerato,CDMX,6,Comerciante,0.4143902,0,8495,0.252,0.548,0.5758514,0.625,0.0515,0.2496869,0.25,0.0,1.0,0.99,0.18,0.3,0.75,1.0,0.0,0.7579333,0.8888976,0.1425,0.4881398,1.0,0.2222222,0.0,0.25,0.08333333,0.0,0.4166667,0.0,0.0,0.25,0.0,0.1764706,0.2941176,0.1176471,0.0,0.2941176,0.0,0.0,0.05882353
310384,0.652173913043478,7,Otro_medio,gma,0.0535714285714286,0.00302877334679455,Mujer,Bachillerato,Estado de México,6,Empleado,0.142857142857143,1000,0,0.004,0.032,0.758513931888545,0.75,0.0054925,1.0,0.5,1.0,0.002,0.0,0.02,0.05,1.0,0.0,0.004,0.0,0.0,0.0025,0.166666666666667,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.133333333333333,0.125,0.125,0.375,0.0,0.0,0.125,0.0,0.0
1051404,0.7391304,2,Campana GL,gma,0.4642857,0.0116103,Hombre,Bachillerato,Estado de México,6,Empleado,0.05723333,0,1717,0.0,0.236,0.7739938,0.875,0.25,0.2496869,0.0,0.0,0.23,0.23,0.08,0.15,0.75,0.0,0.0,0.52702,0.5646643,0.0,1.0,0.0,0.1111111,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.06666667,0.2857143,0.2857143,0.0,0.0,0.0,0.0,0.0,0.0
71212,0.739130434782609,6,Otro_medio,correo_otro,0.732142857142857,0.00706713780918728,Hombre,Licenciatura,Estado de México,10,Empleado,0.103377777777778,0,4652,0.0,0.148,0.702786377708978,0.5,0.106098,0.24968685516318,0.0,0.0,0.076,0.076,0.12,0.3,1.0,0.0,0.0,0.424046666666667,0.562401082237686,0.0,0.869281045751634,0.0,0.111111111111111,0.0,0.714285714285714,0.0,0.0,0.142857142857143,0.0,0.0,0.142857142857143,0.133333333333333,0.0588235294117647,0.529411764705882,0.0588235294117647,0.0,0.0588235294117647,0.0,0.176470588235294,0.0
257694,0.565217391304348,3,Otro_medio,hot,0.107142857142857,0.0141342756183746,Mujer,Bachillerato,Veracruz Llave,4,Comerciante,0.0,0,0,0.38,0.08,0.684210526315789,0.875,0.0,0.24968685516318,0.952380952380952,0.0,0.216,0.04,0.42,0.05,0.333333333333333,0.0,0.0,0.0373266666666667,0.682804878048781,0.22,0.829059829059829,0.2,0.111111111111111,0.0,0.0,0.904761904761905,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0
1907657,0.3913043,4,Otro_medio,hot,1.0,0.01362948,Mujer,Licenciatura,CDMX,6,Empleado,0.53505,25512,6591,0.648,1.0,0.8328173,1.0,1.0,0.2496869,0.5,0.9977917,1.0,1.0,0.3,0.3,1.0,0.0,0.0,0.03901333,0.02720595,0.7625,0.9784946,0.0,0.1111111,0.1875,0.3125,0.0,0.0625,0.125,0.0625,0.1875,0.0625,0.06666667,0.1666667,0.0,0.3333333,0.0,0.1666667,0.0,0.0,0.0
1206725,0.6956522,5,Otro_medio,out,0.0,0.004038364,Mujer,Licenciatura,Estado de México,6,Empleado,0.68125,1040,1685,0.08,0.26,0.6904025,0.75,0.105455,0.152851,0.4,0.5497619,0.084,0.044,0.08,0.15,0.75,0.0,0.072496,0.09895333,0.8593678,0.05,0.5416667,1.0,0.1111111,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.1333333,0.3,0.15,0.15,0.1,0.0,0.0,0.0,0.1
726477,0.7391304,3,Otro_medio,gma,0.03571429,0.0116103,Mujer,Secundaria,Nayarit,3,Comerciante,0.1396667,441,397,0.208,0.956,0.7399381,0.5,0.0552,0.2997077,0.3333333,0.222525,1.0,1.0,0.34,0.35,0.7777778,0.0,0.01764,0.10272,0.1670787,0.1,0.9741602,0.0,0.1111111,0.0,0.2777778,0.1111111,0.0,0.4444444,0.1111111,0.0,0.05555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766325,0.6956522,6,Facebook,hot,0.375,0.01463907,Mujer,Bachillerato,Nuevo Leon,1,Comerciante,0.03556,0,889,0.36,0.124,0.6842105,0.875,0.0,0.2496869,0.5,0.0,0.076,0.062,0.04,0.05,1.0,0.0,0.0,0.1288,0.966,0.0175,1.0,0.0,0.1111111,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.06666667,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
113438,0.91304347826087,2,Otro_medio,hot,0.232142857142857,0.00706713780918728,Mujer,Licenciatura,CDMX,3,Empleado,0.399764705882353,3092,3704,0.276,0.396,0.609907120743034,0.375,0.1027495,0.614573440897028,0.421052631578947,0.50641012678705,0.312,0.176,0.34,0.45,0.818181818181818,0.0,0.200348,0.32546,0.351471212895701,0.17,0.809027777777778,0.0,0.111111111111111,0.0,0.315789473684211,0.210526315789474,0.0,0.368421052631579,0.0,0.0,0.105263157894737,0.266666666666667,0.205128205128205,0.384615384615385,0.128205128205128,0.0,0.102564102564103,0.0,0.0769230769230769,0.0256410256410256
700239,0.6086957,4,Otro_medio,hot,0.2142857,0.008581524,Hombre,Licenciatura,Zacatecas,11,Empleado,0.299375,4790,0,0.352,0.368,0.6749226,0.625,0.15,0.221071,0.6153846,0.9337933,0.618,0.1,0.22,0.15,0.75,0.0,0.616128,0.07280667,0.7971533,0.6475,0.7477477,0.4,0.1111111,0.0,0.2307692,0.3076923,0.07692308,0.0,0.0,0.2307692,0.1538462,0.2,0.2222222,0.1111111,0.0,0.2222222,0.0,0.0,0.0,0.0
110855,0.521739130434783,4,Facebook,hot,0.303571428571429,0.00706713780918728,Hombre,Licenciatura,CDMX,6,Empleado,0.116952380952381,1032,1424,0.196,0.452,0.619195046439629,0.625,0.0,0.24968685516318,0.0769230769230769,0.199078954669034,1.0,1.0,0.26,0.55,1.0,0.0,0.043056,0.2887,0.305386307861555,0.1225,0.753566796368353,1.0,0.111111111111111,0.0,0.615384615384615,0.0769230769230769,0.0,0.307692307692308,0.0,0.0,0.0,0.4,0.222222222222222,0.444444444444444,0.111111111111111,0.0,0.111111111111111,0.0,0.0,0.0
463191,0.956521739130435,4,Campana GL,gma,0.285714285714286,0.0121150933871782,Mujer,Bachillerato,Hidalgo,11,Empleado,0.10725,1837,308,0.028,0.684,0.804953560371517,0.875,0.0375,1.0,0.25,0.682442854058056,1.0,0.792,0.16,0.2,1.0,0.0,0.032532,0.274513333333333,1.0,0.39,0.887955182072829,0.0,0.111111111111111,0.125,0.625,0.0,0.0,0.25,0.0,0.0,0.0,0.133333333333333,0.375,0.5,0.0,0.0,0.0,0.0,0.0625,0.0
211185,0.739130434782609,5,Campana GL,gma,0.133928571428571,0.00555275113579,Mujer,Licenciatura,Estado de México,7,Empleado,0.0643478260869565,740,0,0.056,0.032,0.585139318885449,0.625,0.1465825,0.202434309782236,0.6,0.15112208716142,0.062,0.01,0.1,0.1,0.4,0.0,0.05336,0.499553333333333,0.881564705882353,0.065,0.94047619047619,0.0,0.111111111111111,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.333333333333333,0.263157894736842,0.473684210526316,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0526315789473684
1884224,0.5217391,5,SOLCREDITO,gma,0.1607143,0.01261989,Mujer,Licenciatura,Estado de México,6,Empleado,0.7570769,6994,2848,0.696,0.668,0.6811146,1.0,0.169424,0.2365363,0.7631579,0.9261986,1.0,0.854,0.72,0.35,0.7,0.0,1.0,0.2437267,1.0,0.9725,0.5992714,1.0,0.1111111,0.02631579,0.0,0.07894737,0.0,0.6315789,0.2105263,0.0,0.02631579,0.1333333,0.2307692,0.1538462,0.07692308,0.07692308,0.0,0.0,0.07692308,0.07692308
1822890,0.7391304,6,YoTePresto,gma,0.2339286,0.005552751,Hombre,Licenciatura,Baja California,6,Empleado,0.4478947,5516,2143,0.456,0.476,0.7337461,0.625,0.1187525,0.3325272,0.4166667,0.8732194,0.656,0.506,0.22,0.2,0.8,0.0,0.095312,0.36638,0.9641579,0.1875,1.0,0.0,0.1111111,0.08333333,0.4166667,0.0,0.0,0.25,0.0,0.0,0.0,0.2666667,0.4482759,0.4137931,0.0,0.03448276,0.0,0.0,0.0,0.0
891155,0.6086957,1,El Mejor Trato,hot,0.1428571,0.005047956,Hombre,Licenciatura,Veracruz Llave,11,Empleado,0.4655833,5375,212,0.076,0.084,0.6408669,0.875,0.01482333,0.2496869,0.25,0.9820909,0.088,0.05,0.08,0.1,0.5,0.0,0.601676,0.01828667,0.3657333,0.0475,0.8333333,0.0,0.1111111,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.06666667,0.4285714,0.1428571,0.0,0.0,0.0,0.0,0.0,0.0
610623,0.6086957,5,Otro_medio,gma,0.1964286,0.00908632,Mujer,Bachillerato,Estado de México,3,Empleado,0.03793333,0,569,0.456,0.104,0.7430341,0.625,0.0975,0.1041261,0.3333333,0.0,0.082,0.052,0.16,0.25,0.7142857,0.0,0.0,0.1388267,0.3150378,0.0375,1.0,0.0,0.1111111,0.0,0.4444444,0.2222222,0.0,0.1111111,0.0,0.1111111,0.1111111,0.1333333,0.2903226,0.4193548,0.06451613,0.0,0.06451613,0.0,0.09677419,0.0
1810626,0.5217391,7,El Mejor Trato,gma,0.1428571,0.006562342,Hombre,Licenciatura,Jalisco,8,Empleado,0.3586667,4304,0,0.512,0.156,0.7987616,1.0,0.025,0.2742069,0.75,1.0,0.352,0.014,0.2,0.15,1.0,0.0,0.008824,0.0,0.0,0.4225,0.8837209,0.0,0.1111111,0.08333333,0.1666667,0.0,0.0,0.4166667,0.08333333,0.0,0.0,0.1333333,0.08333333,0.4166667,0.08333333,0.08333333,0.08333333,0.0,0.0,0.0
758777,0.8695652,2,YoTePresto,gma,0.1785714,0.008076729,Mujer,Licenciatura,Veracruz Llave,3,Empleado,0.8311429,5758,5878,0.336,0.532,0.6965944,0.625,0.135,0.2496869,0.2,0.9157374,0.91,0.802,0.16,0.2,1.0,0.0,0.0,0.4967467,0.5174444,0.135,0.9013807,0.0,0.1111111,0.1,0.4,0.0,0.1,0.2,0.0,0.0,0.2,0.1333333,0.1176471,0.1176471,0.1764706,0.1176471,0.1764706,0.0,0.0,0.0
981052,0.4782609,7,Facebook,hot,0.2142857,0.00454316,Mujer,Licenciatura,Estado de México,6,Empleado,0.3825,6120,0,0.16,0.16,0.8018576,0.75,0.37715,0.2600231,0.5555556,1.0,0.134,0.03,0.14,0.1,0.5,0.0,0.318284,0.0,0.0,0.13,0.8084291,0.0,0.1111111,0.0,0.2222222,0.5555556,0.0,0.0,0.0,0.0,0.0,0.3333333,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0
87378,0.521739130434783,6,Otro_medio,hot,0.0214285714285714,0.01110550227158,Mujer,Licenciatura,Puebla,1,Empleado,0.108461538461538,198,366,0.212,0.024,0.594427244582043,0.75,0.080885,1.0,0.666666666666667,0.483098893690049,0.026,0.012,0.06,0.1,1.0,0.0,0.063056,0.112446666666667,1.0,0.0175,1.0,0.0,0.111111111111111,0.0,0.333333333333333,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.538461538461538,0.307692307692308,0.0,0.0769230769230769,0.0,0.0,0.0
630474,0.6521739,1,Otro_medio,gma,0.08035714,0.004038364,Hombre,Licenciatura,Sinaloa,11,Empleado,0.0,0,0,0.0,0.168,0.7399381,0.875,0.165,0.2496869,0.0,0.0,0.124,0.124,0.06,0.1,1.0,0.0,0.0,0.1657933,0.3855659,0.0,0.957265,0.0,0.1111111,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.3076923,0.5384615,0.0,0.07692308,0.0,0.0,0.0,0.0
1688203,0.5652174,3,Facebook,gma,0.2142857,0.01060071,Hombre,Licenciatura,Veracruz Llave,3,Empleado,0.38475,3971,2185,0.228,0.436,0.5975232,0.625,0.3151619,0.273024,0.1333333,0.8290254,0.402,0.296,0.24,0.35,0.6363636,0.0,0.79414,0.2729667,0.2693715,0.1325,0.7814208,0.0,0.1111111,0.0,0.1333333,0.0,0.1333333,0.2666667,0.0,0.0,0.2,0.06666667,0.3030303,0.4545455,0.0,0.0,0.0,0.0,0.09090909,0.03030303
1156190,0.4347826,3,Otro_medio,correo_otro,0.5121182,0.0116103,Mujer,Licenciatura,Baja California,3,Empleado,0.4015775,3123,10000,0.32,0.64,0.7182663,0.5,0.08078667,0.2496869,0.2307692,0.7185323,1.0,0.7,0.32,0.35,0.7777778,0.0,0.0,0.7485333,0.5437446,0.6525,0.6813092,0.0,0.1111111,0.03846154,0.2307692,0.1153846,0.0,0.07692308,0.07692308,0.0,0.3076923,0.2,0.2162162,0.3243243,0.05405405,0.0,0.2702703,0.0,0.0,0.0
1630779,0.9565217,3,Facebook,gma,1.0,0.02019182,Mujer,Primaria,Campeche,1,Comerciante,0.04873333,2924,0,0.296,0.192,0.7739938,0.75,0.063205,0.1674263,0.9285714,1.0,0.222,0.096,0.28,0.1,0.25,0.0,0.024252,0.0,0.0,0.1575,0.4276094,0.5,0.1111111,0.0,0.07142857,0.8571429,0.0,0.0,0.07142857,0.0,0.0,0.4,0.1111111,0.2222222,0.3333333,0.0,0.0,0.2222222,0.0,0.0
241710,0.521739130434783,5,Otro_medio,hot,0.464285714285714,0.0191822311963655,Hombre,Licenciatura,CDMX,6,Comerciante,0.0958,0,2874,0.0,0.38,0.619195046439629,0.5,0.0585,0.24968685516318,0.0,0.0,0.206,0.206,0.1,0.2,1.0,0.0,0.0,0.422466666666667,0.987995010913626,0.0,0.926739926739927,0.1,0.111111111111111,0.0,0.666666666666667,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.291666666666667,0.583333333333333,0.0,0.0416666666666667,0.0,0.0,0.0416666666666667,0.0
152581,0.739130434782609,6,El Mejor Trato,hot,0.607142857142857,0.00757193336698637,Hombre,Licenciatura,Nuevo Leon,6,Empleado,0.186973684210526,5781,1324,0.344,0.284,0.631578947368421,0.5,0.057195,0.24968685516318,0.428571428571429,0.929708519090494,0.42,0.284,0.26,0.35,0.875,0.0,0.0,0.28948,0.814992773888399,0.17,0.890710382513661,0.1,0.111111111111111,0.0714285714285714,0.285714285714286,0.0,0.0,0.5,0.0714285714285714,0.0,0.0,0.733333333333333,0.16,0.36,0.16,0.04,0.0,0.0,0.0,0.04
1083085,0.3478261,4,SOLCREDITO,gma,0.3214286,0.01261989,Hombre,Bachillerato,Yucatan,4,Empleado,0.2782273,5744,377,0.356,0.58,0.7647059,0.625,0.2385043,0.3531745,0.8461538,0.9959465,0.662,0.0,0.22,0.25,0.7142857,0.0,0.370516,0.002513333,0.2509987,0.8275,1.0,0.0,0.1111111,0.07692308,0.0,0.1538462,0.0,0.0,0.0,0.0,0.07692308,0.06666667,0.2222222,0.1111111,0.0,0.0,0.0,0.0,0.0,0.0
561965,0.608695652173913,2,Campana GL,hot,0.241071428571429,0.00858152448258455,Mujer,Licenciatura,CDMX,6,Empleado,0.381485714285714,3140,3536,0.104,0.292,0.736842105263158,0.875,0.359541666666667,0.0427550930977447,0.272727272727273,0.311603063806661,0.566,0.466,0.18,0.3,0.857142857142857,0.0,0.14678,0.540446666666667,0.451689650369132,0.125,0.898989898989899,0.3,0.111111111111111,0.0,0.363636363636364,0.181818181818182,0.0909090909090909,0.181818181818182,0.0,0.0,0.181818181818182,0.0,0.0,0.285714285714286,0.0,0.142857142857143,0.285714285714286,0.0,0.0,0.0
1796655,0.4347826,2,Otro_medio,hot,0.01428571,0.008076729,Mujer,Bachillerato,Sinaloa,6,Empleado,0.99,4752,0,0.552,0.508,0.7058824,0.375,0.4342007,0.03698455,0.88,1.0,0.498,0.17,0.48,0.2,0.4444444,0.0,0.275868,0.0,0.0,0.41,0.5666667,0.0,0.1111111,0.0,0.08,0.28,0.0,0.32,0.16,0.0,0.0,0.06666667,0.1666667,0.0,0.1666667,0.0,0.08333333,0.0,0.0,0.08333333
563091,0.521739130434783,3,Otro_medio,hot,0.178571428571429,0.01665825340737,Hombre,Bachillerato,Zacatecas,3,Empleado,0.243571428571429,2528,882,0.124,0.128,0.820433436532508,0.75,0.35,0.176695218961518,0.4,0.560442834876685,0.204,0.118,0.1,0.1,0.4,0.0,0.097804,0.127846666666667,1.0,0.1075,1.0,0.0,0.111111111111111,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.0,0.0,0.0,0.0
93347,0.565217391304348,2,Otro_medio,hot,0.0238035714285714,0.0176678445229682,Mujer,Bachillerato,Puebla,3,Empleado,0.0,0,0,0.184,0.46,0.687306501547988,0.875,0.0625,0.24968685516318,0.166666666666667,0.5,0.404,0.368,0.12,0.15,1.0,0.0,0.0,0.0,0.0,0.045,0.75,0.2,0.111111111111111,0.0,0.666666666666667,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.214285714285714,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
305224,0.217391304347826,1,Otro_medio,gma,0.0357142857142857,0.00555275113579,Hombre,Bachillerato,Estado de México,3,Empleado,0.158166666666667,949,0,0.26,0.0,0.724458204334365,0.75,0.0,0.24968685516318,1.0,1.0,0.52,0.0,0.12,0.05,1.0,0.0,0.00404,0.0,0.0,0.65,1.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.607142857142857,0.0357142857142857,0.0714285714285714,0.107142857142857,0.0,0.0,0.0
1310512,0.6086957,3,SOLCREDITO,gma,0.1964286,0.01413428,Hombre,Secundaria,Sinaloa,4,Empleado,0.1128,1692,0,0.352,0.36,0.7368421,0.75,0.0,0.2496869,0.6666667,1.0,0.388,0.046,0.1,0.05,1.0,0.0,0.0,0.0,0.0,0.4275,0.4791667,0.0,0.1111111,0.1666667,0.1666667,0.5,0.0,0.0,0.0,0.0,0.0,0.06666667,0.3846154,0.3076923,0.07692308,0.0,0.0,0.0,0.0,0.0
125400,0.521739130434783,2,Otro_medio,hot,0.142857142857143,0.0060575466935891,Mujer,Licenciatura,Veracruz Llave,4,Empleado,0.0663333333333333,544,252,0.092,0.42,0.705882352941177,0.875,0.026373,0.312212950566249,0.5,0.883797689544704,0.092,0.016,0.08,0.1,0.5,0.0,0.036416,0.00798,1.0,0.095,0.904761904761905,0.3,0.111111111111111,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.166666666666667,0.0,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.1
1285075,0.4782609,6,Otro_medio,hot,0.1964286,0.01413428,Mujer,Licenciatura,Nuevo Leon,3,Empleado,0.7887333,8139,3692,0.356,0.848,0.7213622,0.625,0.2554333,0.2657967,0.6923077,0.9423618,1.0,1.0,0.7,0.3,0.4285714,0.0,0.438864,0.13468,0.5063792,0.3525,0.9105691,0.4,0.1111111,0.0,0.1794872,0.6666667,0.0,0.05128205,0.0,0.0,0.07692308,0.1333333,0.2307692,0.07692308,0.2307692,0.07692308,0.1538462,0.0,0.0,0.07692308
643047,0.4782609,4,Otro_medio,correo_otro,0.1285714,0.008581524,Mujer,Licenciatura,Queretaro de Arteaga,9,Empleado,0.37875,4242,0,0.612,0.372,0.7647059,0.875,0.235,0.03431919,0.7692308,0.992239,0.902,0.304,0.5,0.25,0.625,0.0,0.0,0.01880667,0.02502217,0.7475,0.9580713,0.0,0.1111111,0.03846154,0.1923077,0.1153846,0.0,0.6153846,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.0625,0.125,0.0,0.0,0.0
1606859,0.7391304,2,Campana GL,gma,0.1785714,0.007571933,Mujer,Licenciatura,Queretaro de Arteaga,6,Empleado,1.0,16789,2670,0.248,0.428,0.7182663,0.375,0.170142,0.589249,0.7391304,0.7703281,0.494,0.334,0.44,0.5,0.6315789,0.0,0.794692,0.3948933,0.621553,0.2,0.9671593,0.0,0.1111111,0.0,0.1304348,0.173913,0.0,0.1304348,0.3913043,0.1304348,0.04347826,0.4666667,0.1956522,0.1304348,0.2173913,0.1304348,0.04347826,0.02173913,0.0,0.02173913
1002505,0.8695652,3,Facebook,hot,0.2410714,0.007067138,Mujer,Licenciatura,CDMX,2,Comerciante,0.8629714,15102,0,0.488,0.04,0.619195,0.875,0.02569583,1.0,0.96,1.0,0.188,0.02,0.48,0.25,0.6,0.259,0.091488,0.0,0.0,0.21,0.7112861,0.0,0.2222222,0.0,0.0,0.36,0.0,0.12,0.48,0.0,0.0,0.06666667,0.06666667,0.03333333,0.4,0.0,0.1333333,0.0,0.0,0.1333333
458188,0.869565217391304,7,Otro_medio,gma,0.146428571428571,0.0181726400807673,Mujer,Bachillerato,Chihuahua,6,Empleado,0.477786885245902,5829,0,0.36,0.608,0.705882352941177,0.875,0.065194,0.278733279286421,0.8,1.0,1.0,0.606,0.38,0.25,0.5,0.0,0.164464,0.0,0.0,0.8,0.829931972789116,0.0,0.111111111111111,0.05,0.15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0769230769230769,0.384615384615385,0.153846153846154,0.0,0.0,0.0,0.0769230769230769,0.0
1848357,0.3043478,4,Otro_medio,hot,0.3571429,0.01817264,Mujer,Maestria,Nuevo Leon,2,Comerciante,0.4182917,6506,3533,0.32,0.876,0.7244582,0.875,0.28384,0.2496869,0.2083333,0.5956211,1.0,1.0,0.4,0.35,1.0,0.0,0.622212,0.7040533,0.4340168,0.19,0.6782842,1.0,0.1111111,0.0,0.5416667,0.125,0.08333333,0.08333333,0.0,0.0,0.125,0.9333333,0.3333333,0.4791667,0.1041667,0.0,0.04166667,0.02083333,0.0,0.0
484549,0.521739130434783,7,Otro_medio,out,0.075,0.00504795557799091,Hombre,Licenciatura,Chiapas,6,Empleado,0.817560975609756,6460,244,0.064,0.084,0.715170278637771,0.75,0.0,0.24968685516318,0.666666666666667,0.928204934256143,0.102,0.042,0.06,0.15,1.0,0.0,0.294512,0.0379666666666667,0.949166666666667,0.075,0.8,0.0,0.111111111111111,0.0,0.333333333333333,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.666666666666667,0.166666666666667,0.0,0.0833333333333333,0.0,0.0,0.0
